Event id,Trip id,DSS IVS,Event time (local),Local UTC offset (minutes),Type,Detected type,Duration (sec),Speed (kph),Speed (mph),Distance covered (metres),Distance covered (feet),Confirmation,Sub-type,Confirmed by,Confirmation time,Bearing (degrees),GPIO alert,Audio alert,Trip start time,Time into trip (minutes),Trip distance (kms),Trip distance (miles)
118126044,11595515,Unit080,17/10/17 8:53,480,fatigue,fatigue,2.75,98,61,75,246,false positive,eyewear interference,Katelyn,17/10/17 9:37,346,Yes,Yes,43025.25,167,235,146
118125438,11595515,Unit080,17/10/17 8:59,480,fatigue,fatigue,2.35,99,61,64,211,false positive,eyewear interference,Katelyn,17/10/17 9:35,5,Yes,Yes,43025.25,173,244,152
118124597,11595515,Unit080,17/10/17 9:14,480,fatigue,fatigue,3.08,88,55,76,248,false positive,eyewear interference,Katelyn,17/10/17 9:33,10,Yes,Yes,43025.25,188,268,167
118124361,11595515,Unit080,17/10/17 9:20,480,fatigue,fatigue,2.77,92,57,71,232,false positive,eyewear interference,Katelyn,17/10/17 9:32,331,Yes,Yes,43025.25,194,278,173
118166115,11595515,Unit080,17/10/17 11:31,480,fatigue,fatigue,1.58,97,60,42,139,false positive,yawning,Stefanie Mendoza,17/10/17 11:39,282,Yes,Yes,43025.25,325,417,259
118171887,11595515,Unit080,17/10/17 11:55,480,fatigue,fatigue,1.55,93,57,40,131,false positive,eyewear interference,Stefanie Mendoza,17/10/17 11:57,347,Yes,Yes,43025.25,349,453,281
118173844,11595515,Unit080,17/10/17 12:01,480,fatigue,fatigue,1.98,98,61,54,176,false positive,acceptable driving,Stefanie Mendoza,17/10/17 12:04,5,Yes,Yes,43025.25,355,461,287
118178713,11595515,Unit080,17/10/17 12:17,480,fatigue,fatigue,2.08,98,61,57,186,false positive,eyewear interference,Stefanie Mendoza,17/10/17 12:20,9,Yes,Yes,43025.25,371,485,301
118198950,11595515,Unit080,17/10/17 12:47,480,fatigue,fatigue,3.23,92,57,83,272,false positive,yawning,Stefanie Mendoza,17/10/17 13:19,310,Yes,Yes,43025.25,401,526,327
118198866,11595515,Unit080,17/10/17 13:06,480,fatigue,fatigue,1.92,97,60,52,169,false positive,yawning,Katelyn,17/10/17 13:21,276,Yes,Yes,43025.25,420,553,344
118233286,11595515,Unit080,17/10/17 15:03,480,fatigue,fatigue,2.37,16,10,10,34,false positive,eyewear interference,Stefanie Mendoza,17/10/17 15:05,176,Yes,Yes,43025.25,537,680,423
118268643,11595515,Unit080,17/10/17 16:56,480,fatigue,fatigue,2.57,98,61,70,229,false positive,acceptable driving,Katelyn,17/10/17 16:59,21,Yes,Yes,43025.25,650,726,451
118297467,11595515,Unit080,17/10/17 18:17,480,distraction,glance_away,9.98,87,54,242,795,false positive,acceptable driving,Stefanie Mendoza,17/10/17 18:35,129,No,No,43025.25,730,853,530
118534893,11635044,Unit080,18/10/17 7:33,480,fatigue,fatigue,1.68,100,62,47,153,false positive,acceptable driving,Elyse,18/10/17 7:50,247,Yes,Yes,43026.23,121,142,88
118549248,11639643,Unit080,18/10/17 8:30,480,fatigue,fatigue,1.77,97,60,48,156,false positive,eyewear interference,Katelyn,18/10/17 8:32,199,Yes,Yes,43026.33,37,58,36
118550825,11639643,Unit080,18/10/17 8:35,480,fatigue,fatigue,1.63,97,60,44,145,false positive,eyewear interference,Katelyn,18/10/17 8:37,199,Yes,Yes,43026.33,41,65,40
118552734,11639643,Unit080,18/10/17 8:41,480,fatigue,fatigue,2.78,95,59,73,240,false positive,eyewear interference,Katelyn,18/10/17 8:43,220,Yes,Yes,43026.33,47,74,46
118556142,11639643,Unit080,18/10/17 8:50,480,fatigue,fatigue,2.7,94,59,71,232,false positive,eyewear interference,Katelyn,18/10/17 8:53,195,Yes,Yes,43026.33,57,88,54
118557119,11639643,Unit080,18/10/17 8:53,480,fatigue,fatigue,5.83,94,59,153,501,false positive,eyewear interference,Katelyn,18/10/17 8:55,210,Yes,Yes,43026.33,60,92,57
118572840,11639643,Unit080,18/10/17 9:33,480,fatigue,fatigue,2.15,100,62,60,195,false positive,eyewear interference,Katelyn,18/10/17 9:40,222,Yes,Yes,43026.33,99,156,97
118576102,11639643,Unit080,18/10/17 9:45,480,fatigue,fatigue,9.1,100,62,252,826,false positive,eyewear interference,Katelyn,18/10/17 9:50,207,Yes,Yes,43026.33,111,176,110
118604878,11644878,Unit080,18/10/17 11:01,480,fatigue,fatigue,1.57,100,62,44,143,false positive,acceptable driving,Heather,18/10/17 11:14,170,Yes,Yes,43026.44,28,44,28
118667339,11645968,Unit080,18/10/17 11:44,480,fatigue,fatigue,1.87,98,61,51,166,false positive,eyewear interference,Heather,18/10/17 14:20,192,Yes,Yes,43026.46,37,57,35
118667951,11645968,Unit080,18/10/17 11:45,480,fatigue,fatigue,1.9,97,60,51,168,false positive,eyewear interference,Heather,18/10/17 14:20,192,Yes,Yes,43026.46,38,59,36
118667752,11645968,Unit080,18/10/17 11:50,480,fatigue,fatigue,2.55,98,61,69,227,false positive,eyewear interference,Heather,18/10/17 14:20,192,Yes,Yes,43026.46,43,67,41
118667877,11645968,Unit080,18/10/17 12:26,480,fatigue,fatigue,1.6,96,60,43,140,false positive,eyewear interference,Heather,18/10/17 14:20,194,Yes,Yes,43026.46,78,125,78
118668097,11645968,Unit080,18/10/17 12:29,480,fatigue,fatigue,1.72,98,61,47,154,false positive,eyewear interference,Heather,18/10/17 14:20,210,Yes,Yes,43026.46,82,131,81
137756049,13262567,Unit003,29/11/17 11:44,480,distraction,glance_down,9.02,45,28,112,369,verified,distracted driving,Analyst 17,29/11/17 12:22,213,No,No,43068.44,68,45,28
118667422,11645968,Unit080,18/10/17 13:43,480,fatigue,fatigue,1.72,94,58,45,147,false positive,yawning,Heather,18/10/17 14:20,196,Yes,Yes,43026.46,156,245,152
118668188,11645968,Unit080,18/10/17 13:48,480,fatigue,fatigue,1.57,94,58,41,134,false positive,yawning,Heather,18/10/17 14:19,216,Yes,Yes,43026.46,161,253,157
137755840,13262567,Unit003,29/11/17 11:44,480,distraction,fatigue,1.82,50,31,25,83,verified,distracted driving,Analyst 15,29/11/17 12:07,219,Yes,Yes,43068.44,68,45,28
118684073,11645968,Unit080,18/10/17 15:02,480,fatigue,fatigue,1.92,93,58,49,162,false positive,yawning,Katelyn,18/10/17 15:06,278,Yes,Yes,43026.46,235,365,227
118685481,11645968,Unit080,18/10/17 15:05,480,fatigue,fatigue,1.62,85,53,38,125,false positive,yawning,Heather,18/10/17 15:09,269,Yes,Yes,43026.46,238,369,230
118957566,11654259,Unit080,18/10/17 16:33,480,fatigue,fatigue,3.52,97,60,95,311,false positive,eyewear interference,Benjamin,19/10/17 6:07,190,Yes,Yes,43026.66,37,48,30
119055340,11680358,Unit080,19/10/17 10:39,480,fatigue,fatigue,2.73,78,49,59,195,false positive,eyewear interference,Andrew Valenzuela,19/10/17 10:41,29,Yes,Yes,43027.32,176,47,29
119056262,11680358,Unit080,19/10/17 10:41,480,fatigue,fatigue,2.38,46,28,30,99,false positive,eyewear interference,Andrew Valenzuela,19/10/17 10:43,168,Yes,Yes,43027.32,179,50,31
119103464,11687815,Unit080,19/10/17 12:53,480,fatigue,fatigue,2.93,66,41,54,178,false positive,eyewear interference,Andrew Valenzuela,19/10/17 12:55,16,Yes,Yes,43027.5,58,7,4
119111417,11687815,Unit080,19/10/17 13:18,480,fatigue,fatigue,1.97,42,26,23,76,false positive,eyewear interference,Andrew Valenzuela,19/10/17 13:21,353,Yes,Yes,43027.5,84,26,16
119114415,11687815,Unit080,19/10/17 13:27,480,fatigue,fatigue,2.85,87,54,69,225,false positive,eyewear interference,Andrew Valenzuela,19/10/17 13:29,349,Yes,Yes,43027.5,93,37,23
119117437,11687815,Unit080,19/10/17 13:36,480,fatigue,fatigue,2.6,92,57,67,219,false positive,eyewear interference,Andrew Valenzuela,19/10/17 13:38,331,Yes,Yes,43027.5,101,49,30
119117681,11687815,Unit080,19/10/17 13:37,480,fatigue,fatigue,1.6,91,57,41,133,false positive,eyewear interference,Andrew Valenzuela,19/10/17 13:39,334,Yes,Yes,43027.5,102,50,31
119198155,11687815,Unit080,19/10/17 14:12,480,fatigue,fatigue,2.2,19,12,11,37,false positive,eyewear interference,Andrew Valenzuela,19/10/17 17:36,25,Yes,Yes,43027.5,137,85,53
137759180,13263289,Unit041,29/11/17 11:49,480,distraction,fatigue,1.95,89,56,48,159,verified,distracted driving,Analyst 15,29/11/17 12:09,42,Yes,Yes,43068.44,69,89,56
119198555,11687815,Unit080,19/10/17 15:26,480,fatigue,fatigue,1.6,63,39,28,91,false positive,yawning,Stefanie Mendoza,19/10/17 17:34,61,Yes,Yes,43027.5,211,165,102
119430146,11716157,Unit080,20/10/17 5:42,480,fatigue,fatigue,1.57,94,58,41,134,false positive,acceptable driving,Elyse,20/10/17 5:59,9,Yes,Yes,43028.21,39,19,12
119440810,11716157,Unit080,20/10/17 6:28,480,fatigue,fatigue,3.15,95,59,83,272,false positive,acceptable driving,Elyse,20/10/17 6:33,15,Yes,Yes,43028.21,85,90,56
119440881,11716157,Unit080,20/10/17 6:29,480,fatigue,fatigue,4.92,97,60,132,435,false positive,acceptable driving,Elyse,20/10/17 6:33,15,Yes,Yes,43028.21,85,91,56
119441087,11716157,Unit080,20/10/17 6:31,480,fatigue,fatigue,1.65,93,58,43,140,false positive,acceptable driving,Elyse,20/10/17 6:34,15,Yes,Yes,43028.21,87,94,58
119442813,11716157,Unit080,20/10/17 6:36,480,fatigue,fatigue,3.72,87,54,90,296,false positive,acceptable driving,Elyse,20/10/17 6:40,18,Yes,Yes,43028.21,93,102,63
119443769,11716157,Unit080,20/10/17 6:37,480,fatigue,fatigue,2.43,88,55,59,195,false positive,eyewear interference,Brandy,20/10/17 6:42,27,Yes,Yes,43028.21,93,103,64
122094817,11937987,Unit080,26/10/17 15:38,480,fatigue,fatigue,4.43,66,41,81,265,false positive,acceptable driving,Andrew Valenzuela,26/10/17 17:49,12,Yes,Yes,43034.46,271,197,123
122094969,11937987,Unit080,26/10/17 15:43,480,fatigue,fatigue,1.68,63,39,29,96,false positive,yawning,Stefanie Mendoza,26/10/17 17:50,328,Yes,Yes,43034.46,276,204,127
137765863,13265612,Unit003,29/11/17 12:10,480,distraction,fatigue,4.67,15,9,19,63,verified,distracted driving,Analyst 17,29/11/17 12:13,189,Yes,Yes,43068.5,5,1,1
122379650,11968538,Unit080,27/10/17 6:51,480,fatigue,fatigue,1.93,99,61,53,174,false positive,eyewear interference,Zarifah,27/10/17 6:55,27,Yes,Yes,43035.23,88,103,64
122401229,11968538,Unit080,27/10/17 7:45,480,fatigue,fatigue,1.53,99,61,42,138,false positive,eyewear interference,Zarifah,27/10/17 7:47,36,Yes,Yes,43035.23,141,124,77
122417464,11968538,Unit080,27/10/17 8:06,480,fatigue,fatigue,5.92,98,61,162,530,false positive,acceptable driving,Andrew Valenzuela,27/10/17 8:53,17,Yes,Yes,43035.23,163,160,99
122403321,11968538,Unit080,27/10/17 8:06,480,fatigue,fatigue,1.6,100,62,44,145,false positive,eyewear interference,Andrew Valenzuela,27/10/17 8:44,20,Yes,Yes,43035.23,163,160,99
122426702,11968538,Unit080,27/10/17 8:34,480,fatigue,fatigue,1.75,97,60,47,154,false positive,eyewear interference,Andrew Valenzuela,27/10/17 9:21,68,Yes,Yes,43035.23,191,204,127
122426626,11968538,Unit080,27/10/17 8:38,480,fatigue,fatigue,2.6,98,61,71,232,false positive,eyewear interference,Andrew Valenzuela,27/10/17 9:22,61,Yes,Yes,43035.23,194,209,130
122430171,11968538,Unit080,27/10/17 9:13,480,fatigue,fatigue,2.45,98,61,67,219,false positive,eyewear interference,Andrew Valenzuela,27/10/17 9:23,23,Yes,Yes,43035.23,229,266,165
122436816,11968538,Unit080,27/10/17 9:28,480,fatigue,fatigue,1.58,97,60,43,140,false positive,eyewear interference,Katelyn,27/10/17 9:31,355,Yes,Yes,43035.23,244,291,181
122437456,11968538,Unit080,27/10/17 9:30,480,fatigue,fatigue,1.78,96,60,48,156,false positive,eyewear interference,Katelyn,27/10/17 9:32,16,Yes,Yes,43035.23,247,294,183
122452517,11968538,Unit080,27/10/17 9:45,480,fatigue,fatigue,2.42,98,61,66,215,false positive,eyewear interference,Andrew Valenzuela,27/10/17 10:10,38,Yes,Yes,43035.23,261,318,197
122488388,11968538,Unit080,27/10/17 10:54,480,fatigue,fatigue,1.62,90,56,40,132,false positive,acceptable driving,Andrew Valenzuela,27/10/17 11:53,353,Yes,Yes,43035.23,330,408,254
122486676,11968538,Unit080,27/10/17 11:03,480,fatigue,fatigue,1.62,97,60,44,143,false positive,eyewear interference,Andrew Valenzuela,27/10/17 11:52,339,Yes,Yes,43035.23,339,422,262
122518495,11968538,Unit080,27/10/17 13:22,480,fatigue,fatigue,2.72,73,46,55,182,false positive,eyewear interference,Andrew Valenzuela,27/10/17 13:24,290,Yes,Yes,43035.23,478,565,351
122529945,11968538,Unit080,27/10/17 13:45,480,fatigue,fatigue,1.6,92,57,41,135,false positive,eyewear interference,Andrew Valenzuela,27/10/17 13:59,290,Yes,Yes,43035.23,501,600,373
122530025,11968538,Unit080,27/10/17 13:47,480,fatigue,fatigue,2.7,88,55,66,218,false positive,acceptable driving,Andrew Valenzuela,27/10/17 13:59,310,Yes,Yes,43035.23,504,604,375
122546353,11968538,Unit080,27/10/17 14:35,480,fatigue,fatigue,2.77,63,39,48,159,false positive,eyewear interference,Katelyn,27/10/17 14:49,51,Yes,Yes,43035.23,551,669,416
122546387,11968538,Unit080,27/10/17 14:39,480,fatigue,fatigue,2.52,90,56,63,207,false positive,eyewear interference,Katelyn,27/10/17 14:48,58,Yes,Yes,43035.23,555,674,419
122576074,11986011,Unit080,27/10/17 16:22,480,fatigue,fatigue,2.43,37,23,25,83,false positive,acceptable driving,Andrew Valenzuela,27/10/17 16:25,279,Yes,Yes,43035.62,97,50,31
122585935,11986011,Unit080,27/10/17 16:53,480,fatigue,fatigue,1.6,71,44,32,104,false positive,eyewear interference,Andrew Valenzuela,27/10/17 16:56,282,Yes,Yes,43035.62,127,80,50
122593928,11986011,Unit080,27/10/17 17:17,480,fatigue,fatigue,1.93,86,54,46,152,false positive,eyewear interference,Andrew Valenzuela,27/10/17 17:20,235,Yes,Yes,43035.62,152,114,71
122609585,11986011,Unit080,27/10/17 17:51,480,fatigue,fatigue,1.6,97,60,43,142,false positive,eyewear interference,Andrew Valenzuela,27/10/17 18:08,121,Yes,Yes,43035.62,186,166,103
122836323,12008003,Unit080,28/10/17 7:24,480,fatigue,fatigue,1.87,100,62,52,170,false positive,eyewear interference,Stefanie Mendoza,28/10/17 7:28,219,Yes,Yes,43036.23,109,146,91
122856311,12008003,Unit080,28/10/17 7:43,480,fatigue,fatigue,2.02,99,62,56,182,false positive,yawning,Katelyn,28/10/17 8:37,196,Yes,Yes,43036.23,128,175,109
122856360,12008003,Unit080,28/10/17 7:48,480,fatigue,fatigue,1.58,99,62,44,144,false positive,eyewear interference,Katelyn,28/10/17 8:37,195,Yes,Yes,43036.23,132,183,114
122856345,12008003,Unit080,28/10/17 8:10,480,fatigue,fatigue,2.82,99,62,78,254,false positive,eyewear interference,Katelyn,28/10/17 8:37,221,Yes,Yes,43036.23,155,220,137
122856316,12008003,Unit080,28/10/17 8:17,480,fatigue,fatigue,1.82,99,62,50,164,false positive,eyewear interference,Katelyn,28/10/17 8:37,222,Yes,Yes,43036.23,161,231,143
122856274,12008003,Unit080,28/10/17 8:23,480,fatigue,fatigue,4.85,99,62,134,439,false positive,yawning,Katelyn,28/10/17 8:37,221,Yes,Yes,43036.23,167,241,150
122872713,12008003,Unit080,28/10/17 9:37,480,fatigue,fatigue,2.23,100,62,62,203,false positive,yawning,Katelyn,28/10/17 9:38,157,Yes,Yes,43036.23,241,358,223
122917153,12017095,Unit080,28/10/17 11:33,480,fatigue,fatigue,1.75,86,53,42,136,false positive,eyewear interference,Katelyn,28/10/17 12:31,271,Yes,Yes,43036.44,64,100,62
122917229,12017095,Unit080,28/10/17 11:34,480,fatigue,fatigue,1.93,73,46,39,129,false positive,eyewear interference,Katelyn,28/10/17 12:31,248,Yes,Yes,43036.44,65,101,63
122917344,12017095,Unit080,28/10/17 12:11,480,fatigue,fatigue,1.58,95,59,42,137,false positive,acceptable driving,Katelyn,28/10/17 12:30,196,Yes,Yes,43036.44,102,161,100
122918630,12017095,Unit080,28/10/17 12:13,480,fatigue,fatigue,1.57,98,61,42,139,false positive,eyewear interference,Katelyn,28/10/17 12:33,216,Yes,Yes,43036.44,104,162,101
122918675,12017095,Unit080,28/10/17 12:20,480,fatigue,fatigue,1.85,97,60,50,163,false positive,yawning,Katelyn,28/10/17 12:34,216,Yes,Yes,43036.44,111,174,108
122921565,12017095,Unit080,28/10/17 12:43,480,fatigue,fatigue,2.25,96,59,60,196,false positive,eyewear interference,Katelyn,28/10/17 12:44,240,Yes,Yes,43036.44,134,211,131
122921804,12017095,Unit080,28/10/17 12:44,480,fatigue,fatigue,1.97,96,60,52,172,false positive,yawning,Katelyn,28/10/17 12:45,223,Yes,Yes,43036.44,135,213,133
122923124,12017095,Unit080,28/10/17 12:49,480,fatigue,fatigue,1.9,95,59,50,164,false positive,eyewear interference,Katelyn,28/10/17 12:51,243,Yes,Yes,43036.44,140,221,138
122941632,12017095,Unit080,28/10/17 14:00,480,fatigue,fatigue,1.6,100,62,44,146,false positive,acceptable driving,Katelyn,28/10/17 14:03,142,Yes,Yes,43036.44,211,317,197
122971413,12017095,Unit080,28/10/17 14:37,480,fatigue,fatigue,5.3,93,58,137,450,false positive,acceptable driving,Heather,28/10/17 15:57,197,Yes,Yes,43036.44,248,368,229
122972699,12017095,Unit080,28/10/17 15:02,480,fatigue,fatigue,2.28,76,47,48,158,false positive,eyewear interference,Katelyn,28/10/17 16:03,205,Yes,Yes,43036.44,273,405,252
122972491,12017095,Unit080,28/10/17 15:21,480,fatigue,fatigue,2.6,91,57,66,216,false positive,eyewear interference,Katelyn,28/10/17 16:03,240,Yes,Yes,43036.44,292,427,265
123537677,12065184,Unit080,30/10/17 8:48,480,fatigue,fatigue,1.57,45,28,20,64,false positive,acceptable driving,Elyse,30/10/17 8:49,71,Yes,Yes,43038.3,100,13,8
123538079,12065184,Unit080,30/10/17 8:50,480,fatigue,fatigue,1.63,76,47,34,113,false positive,acceptable driving,Elyse,30/10/17 8:51,359,Yes,Yes,43038.3,102,15,9
123539494,12065184,Unit080,30/10/17 8:54,480,fatigue,fatigue,2.55,93,58,66,217,false positive,acceptable driving,Elyse,30/10/17 8:56,10,Yes,Yes,43038.3,106,22,13
123541433,12065184,Unit080,30/10/17 9:01,480,fatigue,fatigue,2.98,47,29,39,129,false positive,acceptable driving,Elyse,30/10/17 9:03,339,Yes,Yes,43038.3,113,26,16
123543977,12065184,Unit080,30/10/17 9:10,480,fatigue,fatigue,2.03,88,55,50,163,false positive,yawning,Elyse,30/10/17 9:12,47,Yes,Yes,43038.3,122,36,22
123580908,12069957,Unit080,30/10/17 11:09,480,fatigue,fatigue,2.63,69,43,51,166,false positive,acceptable driving,Elyse,30/10/17 11:10,0,Yes,Yes,43038.41,74,15,9
123581510,12069957,Unit080,30/10/17 11:11,480,fatigue,fatigue,1.8,76,47,38,124,false positive,acceptable driving,Elyse,30/10/17 11:12,267,Yes,Yes,43038.41,75,17,10
123584200,12069957,Unit080,30/10/17 11:19,480,fatigue,fatigue,1.53,20,12,8,28,false positive,acceptable driving,Elyse,30/10/17 11:20,358,Yes,Yes,43038.41,84,26,16
123589893,12069957,Unit080,30/10/17 11:37,480,fatigue,fatigue,2.6,91,57,66,216,false positive,acceptable driving,Elyse,30/10/17 11:39,331,Yes,Yes,43038.41,102,50,31
123653105,12069957,Unit080,30/10/17 13:25,480,fatigue,fatigue,2.5,99,62,69,226,false positive,acceptable driving,Elyse,30/10/17 14:59,43,Yes,Yes,43038.41,210,177,110
123653149,12069957,Unit080,30/10/17 13:29,480,fatigue,fatigue,2.02,92,57,52,170,false positive,yawning,Elyse,30/10/17 15:00,325,Yes,Yes,43038.41,214,182,113
123653256,12069957,Unit080,30/10/17 13:50,480,fatigue,fatigue,2.32,90,56,58,190,false positive,acceptable driving,Elyse,30/10/17 15:00,90,Yes,Yes,43038.41,234,208,129
123663207,12077887,Unit080,30/10/17 15:29,480,fatigue,fatigue,1.75,88,55,43,140,false positive,acceptable driving,Elyse,30/10/17 15:31,30,Yes,Yes,43038.62,32,42,26
123720986,12077887,Unit080,30/10/17 15:42,480,fatigue,fatigue,1.6,96,60,43,140,false positive,yawning,Elyse,30/10/17 18:25,36,Yes,Yes,43038.62,44,59,36
123721011,12077887,Unit080,30/10/17 15:51,480,fatigue,fatigue,1.98,95,59,52,171,false positive,yawning,Elyse,30/10/17 18:25,36,Yes,Yes,43038.62,53,72,45
123721220,12077887,Unit080,30/10/17 15:51,480,fatigue,fatigue,2.23,95,59,59,194,false positive,yawning,Elyse,30/10/17 18:25,36,Yes,Yes,43038.62,54,73,45
124686275,12163253,Unit080,1/11/17 16:09,480,fatigue,fatigue,3.03,88,55,74,243,false positive,acceptable driving,Darlene,1/11/17 16:10,184,Yes,Yes,1/11/17 15:26,42,51,32
124899053,12184317,Unit080,2/11/17 8:55,480,fatigue,fatigue,2.3,84,52,54,176,false positive,eyewear interference,Stefanie Mendoza,2/11/17 8:58,178,Yes,Yes,2/11/17 8:35,20,7,4
124901000,12184317,Unit080,2/11/17 9:00,480,fatigue,fatigue,2.52,84,52,59,192,false positive,acceptable driving,Stefanie Mendoza,2/11/17 9:05,261,Yes,Yes,2/11/17 8:35,25,13,8
124901322,12184317,Unit080,2/11/17 9:00,480,fatigue,fatigue,2.35,86,53,56,183,false positive,acceptable driving,Stefanie Mendoza,2/11/17 9:05,272,Yes,Yes,2/11/17 8:35,26,14,9
124904670,12184317,Unit080,2/11/17 9:08,480,fatigue,fatigue,2.47,89,55,61,199,false positive,eyewear interference,Stefanie Mendoza,2/11/17 9:14,162,Yes,Yes,2/11/17 8:35,33,25,15
137771131,13265542,Unit052,29/11/17 12:25,480,distraction,glance_away,4.82,61,38,82,269,verified,distracted driving,Analyst 15,29/11/17 12:27,294,No,No,43068.51,17,1,1
124905503,12184317,Unit080,2/11/17 9:10,480,fatigue,fatigue,1.68,96,60,45,147,false positive,acceptable driving,Stefanie Mendoza,2/11/17 9:13,179,Yes,Yes,2/11/17 8:35,35,28,17
124907330,12184317,Unit080,2/11/17 9:14,480,fatigue,fatigue,1.58,81,50,36,117,false positive,eyewear interference,Stefanie Mendoza,2/11/17 9:21,196,Yes,Yes,2/11/17 8:35,39,34,21
124910250,12184317,Unit080,2/11/17 9:21,480,fatigue,fatigue,2.47,72,45,50,163,false positive,acceptable driving,Stefanie Mendoza,2/11/17 9:24,258,Yes,Yes,2/11/17 8:35,46,41,25
125184361,12188449,Unit080,2/11/17 19:12,480,distraction,glance_away,4.28,87,54,103,338,false positive,acceptable driving,Zarifah,2/11/17 20:34,44,No,No,2/11/17 10:24,527,470,292
125253232,12214207,Unit080,2/11/17 23:15,480,distraction,glance_away,4.67,87,54,113,371,false positive,eyewear interference,Gianna,2/11/17 23:23,16,No,No,2/11/17 22:19,56,82,51
125413486,12230323,Unit080,3/11/17 6:19,480,fatigue,fatigue,2.52,95,59,66,217,false positive,eyewear interference,Zarifah,3/11/17 6:21,17,Yes,Yes,3/11/17 6:10,9,6,4
125413884,12230323,Unit080,3/11/17 6:20,480,fatigue,fatigue,2.35,96,60,63,206,false positive,eyewear interference,Zarifah,3/11/17 6:22,30,Yes,Yes,3/11/17 6:10,10,8,5
125414142,12230323,Unit080,3/11/17 6:21,480,fatigue,fatigue,2.6,97,60,70,229,false positive,eyewear interference,Zarifah,3/11/17 6:23,30,Yes,Yes,3/11/17 6:10,11,9,6
125414684,12230323,Unit080,3/11/17 6:22,480,fatigue,fatigue,2.65,96,59,70,231,false positive,acceptable driving,Gianna,3/11/17 6:24,23,Yes,Yes,3/11/17 6:10,12,11,7
125415515,12230323,Unit080,3/11/17 6:25,480,fatigue,fatigue,2.52,97,60,68,221,false positive,acceptable driving,Gianna,3/11/17 6:28,25,Yes,Yes,3/11/17 6:10,15,15,10
125415534,12230323,Unit080,3/11/17 6:25,480,fatigue,fatigue,2.62,97,60,71,232,false positive,acceptable driving,Gianna,3/11/17 6:28,25,Yes,Yes,3/11/17 6:10,15,16,10
125416508,12230323,Unit080,3/11/17 6:28,480,fatigue,fatigue,2.4,95,59,64,208,false positive,acceptable driving,Gianna,3/11/17 6:29,21,Yes,Yes,3/11/17 6:10,18,20,12
125416581,12230323,Unit080,3/11/17 6:28,480,fatigue,fatigue,2.82,96,59,75,245,false positive,acceptable driving,Gianna,3/11/17 6:29,17,Yes,Yes,3/11/17 6:10,18,20,13
125416750,12230323,Unit080,3/11/17 6:29,480,fatigue,fatigue,2.57,97,61,69,228,false positive,eyewear interference,Zarifah,3/11/17 6:31,32,Yes,Yes,3/11/17 6:10,18,21,13
125416822,12230323,Unit080,3/11/17 6:29,480,fatigue,fatigue,2.43,97,60,65,214,false positive,eyewear interference,Zarifah,3/11/17 6:31,22,Yes,Yes,3/11/17 6:10,18,21,13
125416896,12230323,Unit080,3/11/17 6:29,480,fatigue,fatigue,2.5,96,60,67,219,false positive,eyewear interference,Zarifah,3/11/17 6:31,22,Yes,Yes,3/11/17 6:10,19,22,13
125417823,12230323,Unit080,3/11/17 6:32,480,fatigue,fatigue,3.93,97,60,106,348,false positive,eyewear interference,Zarifah,3/11/17 6:33,18,Yes,Yes,3/11/17 6:10,21,26,16
125417878,12230323,Unit080,3/11/17 6:32,480,fatigue,fatigue,4.6,97,61,125,409,false positive,eyewear interference,Zarifah,3/11/17 6:33,18,Yes,Yes,3/11/17 6:10,21,26,16
138746855,13264145,Unit051,29/11/17 12:29,480,distraction,fatigue,1.65,96,60,44,145,verified,distracted driving,Analyst 7,1/12/17 8:22,228,Yes,Yes,43068.47,65,45,28
125419291,12230323,Unit080,3/11/17 6:36,480,fatigue,fatigue,1.75,97,60,47,154,false positive,acceptable driving,Gianna,3/11/17 6:38,355,Yes,Yes,3/11/17 6:10,25,33,20
125419451,12230323,Unit080,3/11/17 6:36,480,fatigue,fatigue,1.6,98,61,43,142,false positive,acceptable driving,Gianna,3/11/17 6:38,355,Yes,Yes,3/11/17 6:10,26,33,21
125419665,12230323,Unit080,3/11/17 6:37,480,fatigue,fatigue,4.77,97,61,129,423,false positive,acceptable driving,Gianna,3/11/17 6:39,355,Yes,Yes,3/11/17 6:10,26,34,21
125419798,12230323,Unit080,3/11/17 6:37,480,fatigue,fatigue,2.6,96,60,70,228,false positive,acceptable driving,Gianna,3/11/17 6:39,355,Yes,Yes,3/11/17 6:10,27,35,22
125419814,12230323,Unit080,3/11/17 6:37,480,fatigue,fatigue,2.8,97,60,75,246,false positive,acceptable driving,Gianna,3/11/17 6:39,355,Yes,Yes,3/11/17 6:10,27,35,22
125419841,12230323,Unit080,3/11/17 6:37,480,fatigue,fatigue,6.83,97,60,184,602,false positive,acceptable driving,Gianna,3/11/17 6:39,355,Yes,Yes,3/11/17 6:10,27,35,22
125420453,12230323,Unit080,3/11/17 6:39,480,fatigue,fatigue,3.18,97,60,85,280,false positive,acceptable driving,Gianna,3/11/17 6:42,355,Yes,Yes,3/11/17 6:10,29,38,24
125420933,12230323,Unit080,3/11/17 6:40,480,fatigue,fatigue,8.07,97,60,217,711,false positive,acceptable driving,Gianna,3/11/17 6:42,355,Yes,Yes,3/11/17 6:10,30,40,25
125421177,12230323,Unit080,3/11/17 6:41,480,fatigue,fatigue,5.87,96,60,156,512,false positive,acceptable driving,Gianna,3/11/17 6:44,355,Yes,Yes,3/11/17 6:10,31,42,26
